Shipment_ID,Weight_kg,Volume_m3,Pickup_Latitude,Pickup_Longitude,Delivery_Latitude,Delivery_Longitude,Delivery_Priority,Vehicle_Capacity_kg,Vehicle_Capacity_m3,Fuel_Cost_per_km,Vehicle_Type,Distance_km,Estimated_Travel_Time_h,Route_Type,Fuel_Cost_per_km,Fixed_Cost_per_Shipment,Variable_Cost_per_km,Delivery_Deadline,Special_Requirements,Urgency_Level,Packaging_Type,Border_Crossing_Fee,Weather_Impact,Region
ID_7890,2180,18.03,4.166604,97.567336,-38.784379,-112.261867,High,20000,150,0.15,Ship,514,7.53,Mountainous,0.15,126,0.44,2025-02-25 03:34:10,True,Low,Perishable,0.0,Snow,Australia
ID_7891,2929,49.83,57.680543,113.182993,-7.594502,-129.599781,Low,2000,20,0.5,Medium Truck,309,5.1,Urban,0.5,187,0.85,2025-03-21 17:31:30,False,Low,Perishable,0.0,Fog,North America
ID_7892,1964,12.05,67.395557,106.495275,40.380634,18.881066,Low,5000,50,1.0,Large Truck,759,7.84,Urban,1.0,158,0.99,2025-03-27 10:08:52,True,Medium,Perishable,0.0,Wind,North America
ID_7893,2771,11.86,71.079122,22.615607,-49.383623,-21.411942,Medium,2000,20,0.5,Medium Truck,524,11.72,Intercontinental,0.5,92,0.87,2025-03-16 15:38:34,False,Medium,Perishable,0.0,Snow,Asia
ID_7894,229,26.43,-34.580191,24.327242,-15.449805,56.726594,Low,10000,80,1.5,Plane,897,10.2,Intercontinental,1.5,175,0.89,2025-03-31 10:19:42,False,High,Standard,0.0,Clear,Europe
ID_7895,277,29.7,-16.958384,-81.371689,-72.100549,9.779436,Low,5000,50,1.0,Large Truck,681,7.35,Rural,1.0,134,0.21,2025-04-03 15:05:34,True,Medium,Fragile,37.41,Wind,Asia
ID_7896,455,46.15,-28.297807,11.561045,81.58582,-121.832324,Medium,10000,80,1.5,Plane,945,22.65,Rural,1.5,241,0.74,2025-02-24 21:24:23,True,Low,Standard,72.52,Snow,Africa
ID_7897,1543,11.73,-15.04893,32.114273,-77.507435,46.594179,Medium,500,5,0.2,Small Van,288,2.93,Highway,0.2,243,0.57,2025-02-25 12:01:29,True,Medium,Standard,0.0,Wind,North America
ID_7898,2030,0.95,-45.522082,13.004662,-20.919497,70.195661,High,500,5,0.2,Small Van,518,12.66,Highway,0.2,94,0.26,2025-03-26 14:55:19,False,Low,Perishable,0.0,Clear,South America
ID_7899,2477,41.99,-47.022447,177.947062,49.605234,-46.783479,High,2000,20,0.5,Medium Truck,765,9.84,Intercontinental,0.5,247,0.25,2025-03-31 00:35:43,True,High,Standard,0.0,Rain,Europe
ID_7900,1539,37.16,31.653384,-113.672792,6.843644,135.225828,High,500,5,0.2,Small Van,762,9.54,Highway,0.2,268,0.28,2025-03-03 23:47:21,False,High,Standard,0.0,Fog,South America
ID_7901,2143,0.11,84.60806,163.807364,-64.967126,124.640895,High,2000,20,0.5,Medium Truck,978,21.32,Urban,0.5,176,0.49,2025-04-02 12:15:06,False,Medium,Standard,71.87,Rain,South America
ID_7902,455,45.13,-24.912353,-3.024952,-89.099302,11.900975,Low,10000,80,1.5,Plane,204,2.63,Urban,1.5,101,0.54,2025-03-18 06:38:27,False,Low,Fragile,0.0,Wind,Europe
ID_7903,518,25.89,23.848494,-65.655158,49.979614,154.667093,Low,2000,20,0.5,Medium Truck,125,1.39,Urban,0.5,166,0.52,2025-03-13 21:46:10,True,High,Perishable,0.0,Rain,South America
ID_7904,924,39.36,6.855036,93.249252,-39.168164,-122.680541,Low,20000,150,0.15,Ship,836,10.07,Highway,0.15,87,0.84,2025-03-10 18:24:44,False,High,Perishable,0.0,Rain,Asia
ID_7905,2340,5.51,-86.322332,175.599271,-25.255843,-49.991902,Low,500,5,0.2,Small Van,546,8.34,Urban,0.2,237,0.96,2025-03-26 05:29:27,True,High,Perishable,0.0,Rain,Europe
ID_7906,2065,48.35,-84.449518,-10.795835,-66.192936,27.022874,Low,20000,150,0.15,Ship,963,20.1,Rural,0.15,140,0.81,2025-02-28 23:11:30,False,Medium,Standard,0.0,Snow,Europe
ID_7907,2548,15.4,16.058183,-178.411893,-58.361443,-96.041527,Medium,5000,50,1.0,Large Truck,732,9.66,Highway,1.0,173,0.96,2025-03-30 16:48:55,True,High,Standard,0.0,Snow,North America
ID_7908,1054,16.44,48.567102,173.060467,80.488591,90.229698,High,5000,50,1.0,Large Truck,116,2.52,Intercontinental,1.0,227,0.4,2025-03-24 02:37:33,True,Medium,Fragile,0.0,Fog,Europe
ID_7909,931,16.28,84.490626,103.327562,22.012023,-105.108791,Low,5000,50,1.0,Large Truck,377,4.68,Urban,1.0,93,0.81,2025-04-04 04:20:24,False,Medium,Fragile,0.0,Fog,Africa
ID_7910,839,34.25,16.411288,-55.9184,15.137205,117.695251,Low,500,5,0.2,Small Van,228,4.08,Urban,0.2,223,0.63,2025-02-26 19:09:24,True,High,Perishable,0.0,Fog,Europe
ID_7911,871,36.06,38.837331,18.20092,-1.047814,-64.889331,Low,2000,20,0.5,Medium Truck,785,9.69,Intercontinental,0.5,277,0.78,2025-03-02 23:29:02,False,Low,Perishable,0.0,Wind,Africa
ID_7912,2971,9.53,-72.515468,119.058932,-21.371548,68.699168,Low,2000,20,0.5,Medium Truck,499,10.32,Highway,0.5,85,0.23,2025-03-14 11:31:09,True,High,Fragile,0.0,Wind,Asia
ID_7913,901,46.56,39.580052,-138.062947,-28.553243,57.978563,Medium,2000,20,0.5,Medium Truck,123,1.78,Rural,0.5,92,0.74,2025-03-01 08:50:19,False,Medium,Standard,0.0,Snow,South America
ID_7914,2115,46.08,-71.352458,143.951834,0.640691,-164.601545,Medium,500,5,0.2,Small Van,459,10.18,Rural,0.2,133,0.89,2025-03-12 08:39:25,True,Low,Perishable,0.0,Wind,Europe
ID_7915,25,24.97,-65.052077,147.48197,-71.20443,-119.106439,High,2000,20,0.5,Medium Truck,887,10.7,Urban,0.5,207,0.47,2025-03-17 20:08:45,False,Low,Fragile,0.0,Fog,North America
ID_7916,1512,46.97,-25.261643,-3.666698,-36.158387,161.202801,Medium,2000,20,0.5,Medium Truck,753,10.48,Mountainous,0.5,153,0.91,2025-03-15 02:11:32,True,Low,Fragile,0.0,Rain,South America
ID_7917,2783,24.8,63.476287,125.671844,44.670573,-7.160152,Medium,500,5,0.2,Small Van,35,0.46,Rural,0.2,259,0.46,2025-03-06 18:01:31,True,Low,Fragile,0.0,Fog,North America
ID_7918,764,8.92,51.413436,69.040967,62.172251,114.903497,High,10000,80,1.5,Plane,955,19.59,Urban,1.5,98,0.47,2025-03-22 06:38:43,True,Medium,Standard,0.0,Fog,North America
ID_7919,524,27.9,84.457752,-57.109375,-39.362539,-176.149804,Low,500,5,0.2,Small Van,945,15.59,Urban,0.2,150,0.59,2025-03-25 05:20:59,True,Medium,Fragile,0.0,Wind,Asia
ID_7920,2545,17.31,-5.032573,-120.328175,61.671561,-134.033485,Low,500,5,0.2,Small Van,777,13.31,Intercontinental,0.2,247,0.83,2025-03-18 20:30:41,True,High,Standard,0.0,Rain,North America
ID_7921,1457,20.08,-55.488361,81.719032,-37.169677,99.109392,Medium,20000,150,0.15,Ship,800,11.28,Urban,0.15,233,0.75,2025-03-27 04:22:25,True,Medium,Standard,0.0,Wind,South America
ID_7922,133,29.54,29.91878,63.041186,-83.234611,-136.020721,High,5000,50,1.0,Large Truck,265,2.83,Mountainous,1.0,164,0.99,2025-03-03 15:11:24,True,High,Standard,0.0,Fog,Australia
ID_7923,567,29.19,-53.403868,-176.988276,17.440686,-50.207837,High,5000,50,1.0,Large Truck,970,13.79,Intercontinental,1.0,74,0.93,2025-02-28 09:31:43,True,Low,Fragile,0.0,Clear,Australia
ID_7924,948,1.42,-17.672406,-171.669387,71.556915,-80.37214,Medium,5000,50,1.0,Large Truck,28,0.39,Rural,1.0,207,0.87,2025-03-07 17:29:17,False,High,Perishable,0.0,Rain,North America
ID_7925,2632,19.17,-45.683359,-109.001689,19.303015,124.542494,Low,5000,50,1.0,Large Truck,443,4.6,Rural,1.0,212,0.41,2025-03-30 19:56:56,False,High,Fragile,0.0,Rain,North America
ID_7926,789,2.31,85.042816,55.536506,-2.388009,71.523477,Low,2000,20,0.5,Medium Truck,122,1.68,Urban,0.5,189,0.81,2025-04-03 20:31:40,False,Low,Fragile,0.0,Clear,North America
ID_7927,2646,49.06,69.386436,93.993556,-81.1213,-108.906068,Medium,20000,150,0.15,Ship,290,3.92,Mountainous,0.15,277,0.64,2025-03-23 20:48:21,False,Low,Fragile,0.0,Fog,Australia
ID_7928,1298,10.55,-66.883936,58.847532,61.834065,-116.432885,Low,10000,80,1.5,Plane,163,1.71,Rural,1.5,61,0.95,2025-03-21 14:09:41,True,Low,Fragile,0.0,Fog,Europe
ID_7929,1572,27.19,-72.573097,-148.327761,33.271481,-167.747069,High,20000,150,0.15,Ship,271,3.64,Intercontinental,0.15,101,0.57,2025-03-19 01:31:37,False,Low,Standard,0.0,Fog,Australia
ID_7930,282,31.71,-25.776605,-18.447384,80.575914,129.43458,Low,2000,20,0.5,Medium Truck,372,4.18,Urban,0.5,278,0.77,2025-03-13 23:55:31,False,High,Perishable,0.0,Fog,Africa
ID_7931,2259,48.69,-49.370489,-132.4682,43.218952,93.650183,Low,2000,20,0.5,Medium Truck,837,20.01,Rural,0.5,178,0.24,2025-03-20 05:57:59,True,High,Perishable,0.0,Rain,Africa
ID_7932,871,30.67,-57.923647,173.104847,3.010266,139.148096,High,5000,50,1.0,Large Truck,727,9.89,Urban,1.0,247,0.26,2025-03-23 21:37:25,True,Medium,Fragile,0.0,Snow,Africa
ID_7933,2794,1.92,37.268787,-176.932772,65.26527,50.022294,High,10000,80,1.5,Plane,542,13.13,Highway,1.5,55,0.62,2025-04-02 01:47:39,False,High,Fragile,0.0,Snow,Asia
ID_7934,55,18.32,41.081327,-142.937325,-39.896091,-29.80931,Low,2000,20,0.5,Medium Truck,770,16.14,Intercontinental,0.5,110,0.33,2025-02-27 01:58:43,False,Medium,Perishable,0.0,Wind,Asia
ID_7935,175,10.3,-80.688449,-87.919194,-64.306205,125.021915,Low,2000,20,0.5,Medium Truck,711,10.21,Rural,0.5,125,0.29,2025-03-09 13:32:28,False,High,Standard,0.0,Fog,Africa
ID_7936,1839,28.07,-77.56051,152.538977,4.265844,112.822175,High,10000,80,1.5,Plane,808,10.07,Intercontinental,1.5,228,0.3,2025-03-12 02:32:24,False,High,Perishable,0.0,Wind,Australia
ID_7937,1109,15.62,28.952734,-72.709843,-14.611371,118.200964,High,5000,50,1.0,Large Truck,257,2.63,Urban,1.0,170,0.27,2025-03-06 18:49:19,True,High,Perishable,0.0,Wind,Australia
ID_7938,1003,27.13,13.334828,84.547414,0.192283,-119.85587,High,10000,80,1.5,Plane,634,7.04,Intercontinental,1.5,273,0.3,2025-03-05 20:12:36,False,Low,Perishable,0.0,Fog,Europe
ID_7939,1119,20.29,44.928972,130.953094,-50.35018,122.844022,Low,5000,50,1.0,Large Truck,891,14.5,Urban,1.0,268,0.62,2025-03-24 04:58:29,True,Medium,Standard,0.0,Snow,Australia
ID_7940,399,23.32,-72.782882,-108.687512,-75.715702,-67.889168,Medium,2000,20,0.5,Medium Truck,238,2.48,Intercontinental,0.5,266,0.89,2025-03-19 21:36:22,False,Low,Perishable,0.0,Wind,North America
ID_7941,2320,18.8,-83.318051,-105.053349,-52.985273,102.952979,High,5000,50,1.0,Large Truck,731,12.36,Urban,1.0,298,0.56,2025-03-09 17:17:27,False,High,Fragile,0.0,Wind,Asia
ID_7942,304,20.08,32.721682,-8.729882,75.144682,-37.827065,Medium,5000,50,1.0,Large Truck,456,5.05,Rural,1.0,179,0.46,2025-03-22 14:43:36,True,Low,Standard,23.88,Wind,Africa
ID_7943,304,36.9,-37.901366,-157.64006,22.460263,-66.335969,Medium,5000,50,1.0,Large Truck,398,4.47,Intercontinental,1.0,67,0.61,2025-03-04 05:32:52,True,Low,Perishable,0.0,Fog,North America
ID_7944,1269,22.69,70.494163,132.465004,-34.13891,-9.362246,Medium,500,5,0.2,Small Van,17,0.2,Mountainous,0.2,162,0.77,2025-03-20 12:14:03,True,Low,Perishable,0.0,Fog,Australia
ID_7945,2302,4.17,-42.489379,148.307085,-52.933898,-43.456749,Medium,5000,50,1.0,Large Truck,800,14.82,Mountainous,1.0,72,0.98,2025-03-31 13:49:38,False,High,Standard,36.15,Rain,Africa
ID_7946,639,36.03,-8.873536,-116.032397,69.795731,-113.420005,Medium,500,5,0.2,Small Van,670,7.12,Intercontinental,0.2,80,0.31,2025-03-09 19:27:30,False,High,Standard,46.32,Clear,Europe
ID_7947,899,26.55,3.329124,-54.309114,10.639701,104.480132,Medium,500,5,0.2,Small Van,721,13.59,Urban,0.2,205,0.94,2025-03-30 05:02:09,True,Medium,Standard,55.11,Rain,Asia
ID_7948,2263,14.25,54.149569,-105.792689,-31.431109,-81.310243,High,20000,150,0.15,Ship,713,7.48,Urban,0.15,96,0.34,2025-03-12 16:35:20,False,Medium,Fragile,0.0,Snow,South America
ID_7949,1562,24.06,62.747094,-119.649509,71.842418,-4.466917,Medium,10000,80,1.5,Plane,418,10.11,Intercontinental,1.5,232,0.84,2025-03-13 22:15:20,True,High,Fragile,0.0,Rain,Europe
ID_7950,1955,40.82,-64.764887,137.180931,40.90617,-0.664656,Low,500,5,0.2,Small Van,538,11.26,Highway,0.2,95,0.63,2025-03-02 00:19:08,True,High,Fragile,0.0,Fog,Africa
ID_7951,1518,34.59,21.962075,-21.521707,-33.170109,-58.323167,Low,500,5,0.2,Small Van,973,10.96,Highway,0.2,201,0.49,2025-03-25 13:31:52,False,Medium,Perishable,0.0,Clear,Asia
ID_7952,148,47.01,-65.955273,177.676487,-4.763101,8.125662,Medium,5000,50,1.0,Large Truck,469,9.0,Urban,1.0,151,0.79,2025-03-09 18:58:49,True,High,Fragile,0.0,Clear,Asia
ID_7953,1965,10.28,-45.552512,75.246686,39.781358,88.360421,Low,500,5,0.2,Small Van,878,12.64,Mountainous,0.2,136,0.23,2025-03-29 12:25:13,False,Medium,Standard,0.0,Snow,North America
ID_7954,393,26.45,58.852717,117.769945,-83.2591,90.725675,Medium,5000,50,1.0,Large Truck,220,4.19,Highway,1.0,148,0.93,2025-03-16 04:49:16,True,Medium,Standard,0.0,Rain,Asia
ID_7955,91,22.76,59.616,-87.012423,-83.957172,-119.012572,High,2000,20,0.5,Medium Truck,318,3.51,Intercontinental,0.5,77,0.57,2025-03-24 07:36:27,True,High,Standard,0.0,Wind,Australia
ID_7956,2823,47.5,-1.288246,-20.97018,45.060026,70.047687,High,20000,150,0.15,Ship,752,7.71,Intercontinental,0.15,249,0.59,2025-03-08 20:35:07,False,Medium,Perishable,28.19,Wind,Australia
ID_7957,482,27.1,-26.611284,61.603995,44.725298,30.457628,Medium,2000,20,0.5,Medium Truck,806,14.69,Rural,0.5,144,0.86,2025-03-27 07:21:32,True,High,Perishable,0.0,Rain,Asia
ID_7958,408,32.06,2.427152,145.135488,-38.23337,63.488984,High,5000,50,1.0,Large Truck,887,12.57,Intercontinental,1.0,208,0.7,2025-03-29 13:39:34,False,Low,Fragile,0.0,Rain,Africa
ID_7959,2011,19.68,29.753936,-178.924856,26.320519,47.810947,High,20000,150,0.15,Ship,790,8.2,Urban,0.15,194,0.65,2025-04-01 19:51:17,False,Medium,Perishable,0.0,Clear,North America
ID_7960,2908,12.24,33.970926,151.916039,65.041516,-155.275613,Low,500,5,0.2,Small Van,867,9.57,Mountainous,0.2,256,0.4,2025-03-14 23:32:35,False,Medium,Perishable,0.0,Rain,South America
ID_7961,911,44.68,-61.553666,-132.228763,46.917986,80.236966,Low,5000,50,1.0,Large Truck,650,6.58,Mountainous,1.0,224,0.88,2025-03-23 16:48:02,False,High,Standard,25.87,Fog,Africa
ID_7962,2918,9.21,42.71233,57.849355,69.059145,87.32344,Medium,500,5,0.2,Small Van,74,1.15,Rural,0.2,140,0.66,2025-03-04 20:34:22,True,Low,Standard,0.0,Clear,Australia
ID_7963,1705,3.65,-32.079042,40.970784,-12.888574,-117.947359,Low,2000,20,0.5,Medium Truck,627,10.31,Mountainous,0.5,63,0.9,2025-03-26 14:12:58,False,High,Fragile,0.0,Snow,Asia
ID_7964,1244,28.37,-30.079087,-88.778331,55.668415,93.942934,Medium,500,5,0.2,Small Van,27,0.55,Intercontinental,0.2,253,0.62,2025-04-01 04:03:47,True,Medium,Perishable,0.0,Rain,North America
ID_7965,2799,3.84,58.214328,17.765465,-53.355223,64.293652,Low,10000,80,1.5,Plane,654,8.93,Intercontinental,1.5,162,0.98,2025-03-21 08:24:11,False,High,Perishable,0.0,Rain,Australia
ID_7966,2260,49.16,39.51991,-53.456794,-3.908824,56.539845,High,5000,50,1.0,Large Truck,745,7.81,Mountainous,1.0,224,0.65,2025-04-03 23:12:09,False,Medium,Standard,0.0,Wind,Europe
ID_7967,111,35.23,35.338427,151.555083,4.92915,146.407186,Low,500,5,0.2,Small Van,204,3.82,Rural,0.2,151,0.92,2025-03-26 20:29:12,True,Low,Standard,0.0,Rain,South America
ID_7968,1735,43.29,74.854945,-31.921354,52.414699,-7.093547,Low,5000,50,1.0,Large Truck,387,4.3,Mountainous,1.0,206,0.44,2025-03-20 23:13:20,True,High,Perishable,0.0,Rain,Africa
ID_7969,1891,12.12,7.37327,128.689942,42.893813,-178.266358,High,2000,20,0.5,Medium Truck,887,18.94,Urban,0.5,173,0.81,2025-03-07 11:06:29,False,High,Perishable,0.0,Rain,Africa
ID_7970,1763,40.79,-72.525914,-85.677544,-22.94833,122.380011,Low,20000,150,0.15,Ship,600,13.34,Mountainous,0.15,189,0.42,2025-03-19 02:27:28,True,Medium,Perishable,0.0,Rain,Europe
ID_7971,1117,21.61,0.834938,-36.282947,66.279096,69.02922,Medium,5000,50,1.0,Large Truck,450,7.92,Mountainous,1.0,254,0.99,2025-03-12 12:06:06,False,High,Fragile,0.0,Rain,Africa
ID_7972,974,37.98,-25.757009,8.107867,74.820753,174.167883,Medium,5000,50,1.0,Large Truck,120,1.77,Mountainous,1.0,136,0.36,2025-03-05 16:51:47,True,Low,Fragile,0.0,Snow,Africa
ID_7973,800,17.36,-27.148964,104.155275,71.147543,107.460016,Medium,10000,80,1.5,Plane,153,1.9,Urban,1.5,64,0.47,2025-02-26 16:38:51,False,Medium,Standard,65.93,Rain,Europe
ID_7974,1880,39.57,24.344593,-21.729629,-50.671891,-85.05566,Low,5000,50,1.0,Large Truck,902,14.54,Urban,1.0,230,0.38,2025-03-20 14:24:15,True,Low,Fragile,0.0,Wind,Africa
ID_7975,1490,4.88,31.670324,136.111594,17.474097,-92.67824,Medium,20000,150,0.15,Ship,369,7.98,Rural,0.15,234,0.67,2025-03-31 09:10:04,True,High,Perishable,69.35,Rain,Africa
ID_7976,2724,16.27,84.213329,133.155981,30.483899,-133.039412,Medium,10000,80,1.5,Plane,569,9.5,Mountainous,1.5,163,0.97,2025-03-20 15:37:13,False,High,Fragile,65.38,Clear,Africa
ID_7977,1432,33.38,-87.887621,-123.021006,5.243492,135.363419,Low,500,5,0.2,Small Van,100,2.21,Rural,0.2,176,0.78,2025-04-02 17:41:30,True,High,Perishable,0.0,Rain,Australia
ID_7978,498,30.58,-11.362291,-89.524242,67.921945,108.567685,Low,10000,80,1.5,Plane,556,5.98,Mountainous,1.5,279,0.26,2025-03-17 16:57:51,False,Low,Perishable,0.0,Snow,South America
ID_7979,366,2.37,-21.985498,128.892646,-14.174675,-26.500711,Low,500,5,0.2,Small Van,901,12.99,Urban,0.2,85,0.39,2025-03-17 10:21:56,False,High,Perishable,0.0,Fog,Europe
ID_7980,1567,24.22,-8.675751,-70.469769,48.296986,-160.451692,Medium,2000,20,0.5,Medium Truck,886,12.54,Intercontinental,0.5,115,0.45,2025-02-23 00:32:06,True,Medium,Fragile,0.0,Fog,Europe
ID_7981,2103,39.18,-70.47189,-96.037715,12.75558,-167.528125,Low,5000,50,1.0,Large Truck,930,9.55,Rural,1.0,258,0.85,2025-02-24 10:21:49,True,High,Standard,0.0,Clear,Australia
ID_7982,165,8.55,7.24722,18.154592,22.979654,26.603663,High,10000,80,1.5,Plane,651,12.22,Highway,1.5,131,0.32,2025-03-20 20:05:48,False,Medium,Standard,0.0,Wind,Australia
ID_7983,1547,27.05,4.737248,-106.289924,-14.059722,-88.432318,High,500,5,0.2,Small Van,804,9.49,Rural,0.2,283,0.31,2025-03-11 18:24:26,False,Medium,Perishable,0.0,Fog,Africa
ID_7984,719,13.01,82.359076,-168.540292,-17.88167,-11.865138,Medium,500,5,0.2,Small Van,260,3.91,Rural,0.2,204,0.87,2025-03-05 13:09:19,True,Low,Perishable,0.0,Clear,Europe
ID_7985,2877,40.58,-41.5302,-106.663663,39.687421,-118.901668,Low,20000,150,0.15,Ship,82,0.82,Intercontinental,0.15,275,0.58,2025-03-28 03:17:47,True,Low,Perishable,0.0,Rain,North America
ID_7986,2801,49.5,3.70246,169.434477,61.477815,42.195285,Low,5000,50,1.0,Large Truck,261,4.28,Intercontinental,1.0,218,0.39,2025-02-25 20:57:01,True,High,Perishable,0.0,Fog,South America
ID_7987,317,42.79,72.51713,107.546002,-41.806361,42.195979,High,10000,80,1.5,Plane,932,11.48,Rural,1.5,163,0.92,2025-04-03 09:56:48,False,Low,Fragile,0.0,Rain,Australia
ID_7988,1011,48.54,31.784036,-170.208048,58.120303,149.493097,Medium,10000,80,1.5,Plane,790,13.65,Mountainous,1.5,152,0.85,2025-03-08 01:26:32,False,High,Standard,0.0,Fog,Europe
ID_7989,1869,17.87,47.811954,-10.765845,79.15221,-178.334374,High,5000,50,1.0,Large Truck,309,5.59,Rural,1.0,56,0.83,2025-03-20 17:17:22,False,High,Perishable,0.0,Wind,South America
ID_7990,940,33.61,-15.007731,-11.950945,-65.641662,-164.525112,Medium,2000,20,0.5,Medium Truck,987,12.27,Highway,0.5,92,0.31,2025-03-01 10:48:50,True,Low,Standard,20.89,Rain,Asia
ID_7991,315,8.15,-79.679435,-105.307776,-38.883365,-46.333575,Medium,500,5,0.2,Small Van,966,23.38,Urban,0.2,93,0.94,2025-04-05 12:34:02,True,Low,Perishable,0.0,Clear,Europe
ID_7992,1140,17.1,81.694791,-45.906364,70.039305,139.375741,High,2000,20,0.5,Medium Truck,815,12.01,Mountainous,0.5,90,0.66,2025-04-05 11:18:52,True,High,Standard,0.0,Snow,Europe
ID_7993,2024,2.52,-87.839379,-18.756424,81.417454,139.993661,Low,2000,20,0.5,Medium Truck,826,11.58,Urban,0.5,134,0.39,2025-03-12 06:46:00,True,Low,Perishable,0.0,Fog,Europe
ID_7994,2243,10.38,69.598565,-80.363563,-22.47705,61.921498,Medium,5000,50,1.0,Large Truck,291,3.88,Intercontinental,1.0,195,0.91,2025-03-16 15:18:06,True,Medium,Perishable,0.0,Clear,North America
ID_7995,1213,8.7,57.413165,-62.702434,27.132803,-105.937516,High,5000,50,1.0,Large Truck,891,8.99,Highway,1.0,150,0.25,2025-03-27 06:26:13,True,Medium,Standard,0.0,Clear,North America
ID_7996,696,31.21,35.075965,132.256676,60.746931,0.506228,High,10000,80,1.5,Plane,880,10.97,Highway,1.5,218,0.6,2025-03-04 00:13:33,False,High,Fragile,0.0,Clear,Asia
ID_7997,2418,33.45,-18.416678,110.682207,25.040828,-165.493266,Medium,10000,80,1.5,Plane,389,9.42,Urban,1.5,144,0.86,2025-03-02 16:15:37,False,Medium,Fragile,0.0,Wind,Australia
ID_7998,2402,16.0,32.905108,-124.926467,59.415165,-178.962151,Low,500,5,0.2,Small Van,705,8.13,Intercontinental,0.2,126,0.51,2025-02-24 02:31:04,True,Medium,Perishable,0.0,Wind,Asia
ID_7999,1458,16.74,60.70228,0.400359,-68.377037,-49.616399,Medium,2000,20,0.5,Medium Truck,718,16.56,Highway,0.5,234,0.88,2025-02-26 01:05:14,False,Low,Fragile,0.0,Wind,Asia
ID_8000,2148,34.32,-45.200628,-65.211025,-71.67804,76.017926,High,2000,20,0.5,Medium Truck,954,15.11,Highway,0.5,57,0.47,2025-03-16 20:05:19,True,Medium,Standard,0.0,Rain,Australia
ID_8001,967,4.02,23.526696,-170.274192,-15.379456,-112.464669,Low,500,5,0.2,Small Van,871,15.84,Urban,0.2,264,0.61,2025-03-29 09:48:20,False,Medium,Standard,0.0,Fog,Africa
ID_8002,1473,1.67,38.907143,-104.402484,-24.241389,114.329062,Medium,5000,50,1.0,Large Truck,743,7.97,Highway,1.0,289,0.69,2025-04-01 23:33:19,True,High,Standard,0.0,Snow,South America
ID_8003,337,32.81,13.103098,-59.669582,-55.406904,109.068107,Medium,2000,20,0.5,Medium Truck,524,8.01,Urban,0.5,156,0.5,2025-03-15 12:31:07,True,Low,Fragile,0.0,Rain,South America
ID_8004,2737,25.36,-75.27305,-9.622906,0.95751,55.897877,Medium,2000,20,0.5,Medium Truck,370,4.52,Mountainous,0.5,262,0.72,2025-03-30 03:47:42,False,Medium,Standard,0.0,Rain,Asia
ID_8005,2534,30.23,17.152553,-134.235455,8.213809,-160.996613,Medium,20000,150,0.15,Ship,489,6.14,Mountainous,0.15,77,0.4,2025-03-27 20:38:07,False,Medium,Standard,0.0,Wind,Europe
ID_8006,904,21.69,63.308596,-141.071157,-56.388819,166.264158,Low,2000,20,0.5,Medium Truck,142,2.79,Rural,0.5,253,0.58,2025-02-25 12:58:57,False,Low,Perishable,0.0,Snow,Africa
ID_8007,166,37.28,7.363798,139.576862,17.696573,-46.924008,Low,2000,20,0.5,Medium Truck,555,12.09,Mountainous,0.5,60,0.85,2025-02-27 23:21:04,True,Medium,Fragile,0.0,Clear,Australia
ID_8008,1473,21.18,18.354572,175.159007,-53.93377,82.046005,High,5000,50,1.0,Large Truck,196,3.52,Mountainous,1.0,127,0.82,2025-03-28 20:20:01,True,Medium,Perishable,0.0,Rain,South America
ID_8009,1724,47.5,59.15986,15.853297,-0.633006,-44.252937,Low,5000,50,1.0,Large Truck,530,5.44,Intercontinental,1.0,286,0.81,2025-03-03 00:21:07,True,Low,Perishable,36.47,Snow,Asia
ID_8010,1488,23.5,74.867854,94.199271,-87.014091,115.632252,Medium,5000,50,1.0,Large Truck,901,20.9,Urban,1.0,73,0.45,2025-03-17 23:47:40,True,Low,Standard,0.0,Rain,South America
ID_8011,2699,0.83,58.147172,-164.479929,-38.524902,-71.885356,Medium,10000,80,1.5,Plane,736,10.91,Highway,1.5,157,0.72,2025-03-06 15:33:43,False,Low,Standard,0.0,Wind,North America
ID_8012,1310,44.74,-66.350479,-116.114942,46.630244,-54.958741,High,10000,80,1.5,Plane,957,15.49,Mountainous,1.5,131,0.23,2025-02-28 21:18:44,True,High,Standard,95.88,Fog,Africa
ID_8013,2714,40.73,84.508135,-110.1067,50.473242,-179.050877,Medium,500,5,0.2,Small Van,875,10.4,Rural,0.2,56,0.59,2025-03-13 10:23:04,True,Medium,Fragile,27.37,Clear,Europe
ID_8014,1300,19.31,-31.64105,68.714776,57.278479,-129.350019,Low,20000,150,0.15,Ship,268,3.19,Mountainous,0.15,253,0.48,2025-02-28 18:13:10,False,Medium,Perishable,0.0,Wind,Africa
